Run number,Start time,Duration,Configuration,Digitizer,Notes,Tracking,ConversionKeySightScope,TimingDAQVME,TimingDAQKeySightScope,EntriesWithTrackScope,EntriesWithHitScope,EntriesWithTrackAndHitScope,EntriesWithTrackWithoutNplanesScope,TimingDAQDT5742,TimingDAQNoTracksVME,TimingDAQNoTracksDT5742,TimingDAQNoTracksKeySightScope,ConversionSampic,ConversionTekScope,TimingDAQSampic,TimingDAQTekScope,TimingDAQNoTracksTekScope,TimingDAQNoTracksSampic,LabviewRecoVME,LabviewRecoDT5742,LabviewRecoKeySightScope,LabviewRecoSampic,LabviewRecoTekScope,Version,Sensor,Sensor copy,Temp13ETL,Temp14ETL,Temp15ETL,Temp16ETL,Temp17ETL,Temp18ETL,Temp19ETL,Temp20ETL,LowVoltage1ETL,LowVoltage2ETL,LowVoltage3ETL,Current1ETL,Current2ETL,Current3ETL,BoxTempOlmo,BoxVoltageOlmo,BoxHumOlmo,BoxCurrentOlmo,BarCurrentOlmo,BarVoltageOlmo,z_rotationOlmo,x_stageOlmo,y_stageOlmo,DQM,HV 1,Time Resolution 1
10652,2019-04-27 01:03:03.287251,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.75,-18.93,-18.26,-17.84,-999,-15.23,-18.9,-999,0.0,7.06906,0.0,0.000101,0.616717,2.24966,26.8,72.0,2.5,1.227722e-05,4.542235e-07,43.0,60.0,107.0,N/A,,,
10653,2019-04-27 01:04:03.409851,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.78,-18.93,-18.25,-17.85,-999,-15.23,-18.9,-999,0.0,7.06903,0.0,9.63211,0.616723,2.24969,26.8,72.0,2.5,1.250318e-05,4.542235e-07,43.0,60.0,107.0,N/A,,,
10654,2019-04-27 01:05:03.277997,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.93,-18.25,-17.85,-999,-15.23,-18.9,-999,0.0,7.06898,0.0,0.0001,0.616726,2.24966,26.8,72.0,2.5,1.237127e-05,3.411551e-07,43.0,60.0,107.0,N/A,,,
10655,2019-04-27 01:06:03.193093,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.76,-18.92,-18.25,-17.85,-999,-15.23,-18.9,-999,0.0,7.06907,0.0,9.53674,0.616716,2.24968,26.8,72.0,2.5,1.252942e-05,3.863825e-07,43.0,60.0,107.0,N/A,,,
10656,2019-04-27 01:07:03.279026,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.74,-18.92,-18.26,-17.84,-999,-15.23,-18.89,-999,0.0,7.06908,0.0,9.63211,0.616721,0.033088,26.8,72.0,2.5,1.257459e-05,-5.648384e-06,39.0,60.0,107.0,N/A,,,
10657,2019-04-27 01:08:03.134287,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.71,-18.92,-18.25,-17.85,-999,-15.23,-18.89,-999,0.0,7.06914,2.24965,9.34601,0.61671,0.033096,26.8,72.0,2.5,1.234862e-05,-2.030429e-06,39.0,60.0,107.0,N/A,,,
10658,2019-04-27 01:09:03.384323,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.7,-18.92,-18.25,-17.84,-999,-15.23,-18.89,-999,0.0,7.06913,0.0,9.72748,0.616713,2.24966,26.9,72.0,2.5,1.236756e-05,-2.007844e-06,39.0,60.0,107.0,N/A,,,
10659,2019-04-27 01:10:03.185627,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.92,-18.25,-17.86,-999,-15.23,-18.89,-999,0.0,7.06901,0.0,0.0001,0.616711,2.24968,26.9,72.0,2.5,1.246161e-05,-1.962617e-06,39.0,60.0,107.0,N/A,,,
10660,2019-04-27 01:11:04.206599,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.72,-18.92,-18.25,-17.83,-999,-15.22,-18.89,-999,0.0,7.06902,0.0,9.82285,0.616704,2.24969,26.9,72.0,2.5,1.243902e-05,-1.917389e-06,39.0,60.0,107.0,N/A,,,
10661,2019-04-27 01:12:04.235505,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.71,-18.92,-18.25,-17.83,-999,-15.23,-18.89,-999,0.0,7.06904,0.0,9.91821,0.616702,20.03306,26.9,72.0,2.5,1.246161e-05,-1.872162e-06,39.0,60.0,107.0,N/A,,,
10662,2019-04-27 01:13:04.211180,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.92,-18.25,-17.84,-999,-15.22,-18.89,-999,0.0,7.06901,2.24968,9.44138,0.6167,0.033099,26.9,72.0,2.5,1.243537e-05,-2.030429e-06,39.0,60.0,107.0,N/A,,,
10663,2019-04-27 01:14:04.190768,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.67,-18.92,-18.24,-17.85,-999,-15.22,-18.89,-999,0.0,7.06903,0.0,9.91821,0.616713,2.24968,26.9,72.0,2.5,1.243902e-05,-1.962617e-06,39.0,60.0,107.0,N/A,,,
10664,2019-04-27 01:15:04.253145,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.92,-18.25,-17.83,-999,-15.22,-18.89,-999,0.0,7.06905,0.0,9.91821,0.616725,2.24967,26.9,72.0,2.5,1.248419e-05,-2.053042e-06,39.0,60.0,107.0,N/A,,,
10665,2019-04-27 01:16:04.307150,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.72,-18.92,-18.25,-17.85,-999,-15.22,-18.89,-999,0.0,7.069,0.0,9.72748,0.616719,2.24965,26.9,72.0,2.5,1.248054e-05,-2.143497e-06,39.0,60.0,107.0,N/A,,,
10666,2019-04-27 01:17:04.371184,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.72,-18.91,-18.24,-17.84,-999,-15.22,-18.89,-999,0.0,7.06912,0.0,9.53674,0.616734,2.24967,26.9,72.0,2.4,1.22998e-05,8.687755e-06,39.0,60.0,107.0,N/A,,,
10667,2019-04-27 01:18:04.279105,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.69,-18.92,-18.24,-17.84,-999,-15.22,-18.89,-999,0.0,7.06894,0.0,9.63211,0.616698,2.24966,26.9,72.0,2.4,1.227722e-05,9.298266e-06,39.0,60.0,107.0,N/A,,,
10668,2019-04-27 01:19:04.328521,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.74,-18.91,-18.24,-17.83,-999,-15.22,-18.89,-999,0.0,7.069,0.0,9.91821,0.616706,2.24966,26.9,72.0,2.5,1.23902e-05,7.73801e-06,39.0,60.0,107.0,N/A,,,
10669,2019-04-27 01:20:04.508220,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.91,-18.25,-17.83,-999,-15.22,-18.89,-999,0.0,7.06902,0.0,0.0001,0.616713,2.24966,26.9,72.0,2.5,1.277796e-05,3.045576e-05,39.0,60.0,107.0,N/A,,,
10670,2019-04-27 01:21:04.286983,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.91,-18.24,-17.82,-999,-15.22,-18.89,-999,0.0,7.06891,0.0,9.63211,0.616705,2.24963,26.8,72.0,2.5,1.254835e-05,3.032008e-05,39.0,60.0,107.0,N/A,,,
10671,2019-04-27 01:22:04.556784,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.92,-18.24,-17.84,-999,-15.22,-18.89,-999,0.0,7.06905,2.24966,9.91821,0.61671,0.033082,26.8,72.0,2.5,1.261976e-05,3.027485e-05,39.0,60.0,107.0,N/A,,,
10672,2019-04-27 01:23:04.408123,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.76,-18.91,-18.25,-17.83,-999,-15.22,-18.89,-999,0.0,7.06902,0.0,9.72748,0.616696,2.24966,26.8,72.0,2.5,1.252576e-05,3.450335e-05,39.0,60.0,107.0,N/A,,,
10673,2019-04-27 01:24:04.159568,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.79,-18.91,-18.25,-17.83,-999,-15.22,-18.89,-999,0.0,7.06907,0.0,9.25064,0.616627,2.24968,26.8,72.0,2.5,1.259717e-05,5.77562e-05,39.0,60.0,107.0,N/A,,,
10674,2019-04-27 01:25:04.521441,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.72,-18.91,-18.24,-17.84,-999,-15.22,-18.89,-999,0.0,7.06907,0.0,9.44138,0.616614,2.24967,26.8,72.0,2.6,1.268391e-05,5.847978e-05,39.0,60.0,107.0,N/A,,,
10675,2019-04-27 01:26:04.381534,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.71,-18.92,-18.24,-17.84,-999,-15.22,-18.89,-999,0.0,7.06896,0.0,9.25064,0.616618,2.24965,26.8,72.0,2.6,1.268751e-05,5.985913e-05,39.0,60.0,107.0,N/A,,,
10676,2019-04-27 01:27:04.250669,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.74,-18.92,-18.25,-17.84,-999,-15.22,-18.89,-999,0.0,7.0691,0.0,9.63211,0.616646,2.24965,26.8,72.0,2.6,1.243902e-05,5.9226e-05,39.0,60.0,107.0,N/A,,,
10677,2019-04-27 01:28:04.239390,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.74,-18.91,-18.25,-17.83,-999,-15.22,-18.89,-999,0.0,7.06913,0.0,9.63211,0.616665,2.24967,26.8,72.0,2.6,1.259352e-05,1.629232e-07,39.0,60.0,107.0,N/A,,,
10678,2019-04-27 01:29:04.174926,45,36,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.77,-18.91,-18.24,-17.84,-999,-15.22,-18.89,-999,0.0,7.06907,0.0,9.72748,0.616662,0.033105,26.8,72.0,2.6,1.263875e-05,-1.795706e-08,39.0,60.0,107.0,N/A,,,
10679,2019-04-27 01:30:04.270103,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.76,-18.91,-18.24,-17.86,-999,-15.22,-18.88,-999,0.0,7.06916,0.0,9.82285,0.616665,2.24966,26.8,72.0,2.5,1.266127e-05,-4.057074e-08,39.0,60.0,107.0,N/A,,,
10680,2019-04-27 01:33:09.205527,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.76,-18.91,-18.24,-17.84,-999,-15.22,-18.88,-999,0.0,7.06906,0.0,9.72748,0.616678,2.24965,26.9,72.0,2.5,1.254835e-05,-4.057074e-08,39.0,60.0,107.0,N/A,,,
10681,2019-04-27 01:34:09.409000,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.72,-18.91,-18.24,-17.83,-999,-15.22,-18.88,-999,0.0,7.06901,0.0,0.0,0.616685,2.24967,26.9,72.0,2.4,1.223564e-05,-1.084118e-07,39.0,60.0,107.0,N/A,,,
10682,2019-04-27 01:35:09.197794,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.7,-18.91,-18.24,-17.83,-999,-15.22,-18.88,-999,0.0,7.06897,0.0,0.000102,0.616694,2.24968,26.9,72.0,2.4,1.241278e-05,-1.536391e-07,39.0,60.0,107.0,N/A,,,
10683,2019-04-27 01:36:09.138853,45,36,VME,,Complete,N/A,Processing,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.66,-18.91,-18.24,-17.85,-999,-15.22,-18.88,-999,0.0,7.06909,0.0,0.0001,0.616703,2.24967,26.9,72.0,2.4,1.232604e-05,-2.893212e-07,39.0,60.0,107.0,N/A,,,
10684,2019-04-27 01:37:09.258646,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.66,-18.91,-18.24,-17.83,-999,-15.22,-18.88,-999,0.0,7.069,0.0,9.53674,0.616677,2.24968,26.9,72.0,2.4,1.250318e-05,-2.893212e-07,39.0,60.0,107.0,N/A,,,
10685,2019-04-27 01:38:09.449885,45,36,VME,,Complete,N/A,Processing,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.9,-18.23,-17.83,-999,-15.21,-18.88,-999,0.0,7.06918,0.0,9.44138,0.616693,2.24967,26.9,72.0,2.4,1.261976e-05,-3.345194e-07,39.0,60.0,107.0,N/A,,,
10686,2019-04-27 01:39:09.283496,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.71,-18.9,-18.23,-17.82,-999,-15.21,-18.88,-999,0.0,7.06913,0.0,9.72748,0.616696,2.24966,26.9,72.0,2.4,1.236756e-05,-3.345194e-07,39.0,60.0,107.0,N/A,,,
10687,2019-04-27 01:40:09.282367,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.75,-18.9,-18.24,-17.83,-999,-15.21,-18.87,-999,0.0,7.06908,0.0,9.91821,0.616689,2.24968,26.9,72.0,2.4,1.266127e-05,-3.571331e-07,39.0,60.0,107.0,N/A,,,
10688,2019-04-27 01:41:09.244898,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.9,-18.24,-17.83,-999,-15.21,-18.88,-999,0.0,7.06903,0.0,9.72748,0.616688,2.24965,26.9,72.0,2.4,1.232604e-05,-3.345194e-07,39.0,60.0,107.0,N/A,,,
10689,2019-04-27 01:42:09.216328,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.74,-18.9,-18.24,-17.83,-999,-15.21,-18.87,-999,0.0,7.06915,0.0,9.91821,0.616679,2.24968,26.9,72.0,2.4,1.250318e-05,-3.797759e-07,39.0,60.0,107.0,N/A,,,
10690,2019-04-27 01:43:09.248926,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.74,-18.9,-18.24,-17.83,-999,-15.21,-18.87,-999,0.0,7.06911,0.0,9.82285,0.616672,2.24966,26.9,72.0,2.4,1.245795e-05,-2.440647e-07,39.0,60.0,107.0,N/A,,,
10691,2019-04-27 01:44:09.365622,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.68,-18.9,-18.23,-17.84,-999,-15.2,-18.87,-999,0.0,7.06905,2.24966,9.63211,0.61666,0.033104,26.9,72.0,2.4,1.230346e-05,-1.762528e-07,39.0,60.0,107.0,N/A,,,
10692,2019-04-27 01:45:10.232553,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.71,-18.9,-18.23,-17.82,-999,-15.2,-18.87,-999,0.0,7.069,0.0,9.82285,0.616672,2.24967,26.9,72.0,2.4,1.26161e-05,-1.988665e-07,39.0,60.0,107.0,N/A,,,
10693,2019-04-27 01:46:09.232414,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.66,-18.9,-18.23,-17.82,-999,-15.2,-18.87,-999,0.0,7.06908,0.0,9.72748,0.616672,2.24967,26.9,72.0,2.4,1.266127e-05,-2.440647e-07,39.0,60.0,107.0,N/A,,,
10694,2019-04-27 01:47:09.213952,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.69,-18.89,-18.22,-17.83,-999,-15.2,-18.86,-999,0.0,7.06905,0.0,9.63211,0.616662,2.24971,26.9,72.0,2.4,1.248054e-05,-3.571331e-07,39.0,60.0,107.0,N/A,,,
10695,2019-04-27 01:48:09.177974,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.65,-18.89,-18.22,-17.8,-999,-15.2,-18.86,-999,0.0,7.0691,2.24966,0.0001,0.61665,0.033086,26.9,72.0,2.4,1.266127e-05,-3.797759e-07,39.0,60.0,107.0,N/A,,,
10696,2019-04-27 01:49:12.963904,41,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.71,-18.89,-18.22,-17.81,-999,-15.2,-18.86,-999,0.0,7.069,0.0,9.72748,0.616666,2.24966,26.9,72.0,2.4,1.259717e-05,-3.571331e-07,39.0,60.0,107.0,N/A,,,
10697,2019-04-27 01:50:09.273561,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.7,-18.89,-18.22,-17.81,-999,-15.19,-18.86,-999,0.0,7.06891,0.0,9.53674,0.616653,2.24966,27.0,72.0,2.4,1.254835e-05,-2.21451e-07,39.0,60.0,107.0,N/A,,,
10698,2019-04-27 01:51:09.328455,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.65,-18.88,-18.22,-17.81,-999,-15.19,-18.86,-999,0.0,7.06906,0.0,9.72748,0.616662,2.24964,27.0,72.0,2.3,1.281942e-05,-2.440647e-07,39.0,60.0,107.0,N/A,,,
10699,2019-04-27 01:52:13.168732,41,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.68,-18.88,-18.22,-17.82,-999,-15.19,-18.86,-999,0.0,7.06909,0.0,9.72748,0.616657,2.24966,27.0,72.0,2.3,1.268751e-05,-2.440647e-07,39.0,60.0,107.0,N/A,,,
10700,2019-04-27 01:53:09.340377,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.71,-18.89,-18.22,-17.81,-999,-15.19,-18.86,-999,0.0,7.06903,0.0,0.000101,0.616653,2.24966,27.0,72.0,2.3,1.268391e-05,-2.21451e-07,39.0,60.0,107.0,N/A,,,
10701,2019-04-27 01:54:09.345872,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.61,-18.88,-18.21,-17.81,-999,-15.19,-18.85,-999,0.0,7.06908,2.24965,9.44138,0.61666,0.033077,27.0,72.0,2.3,1.259352e-05,-1.988665e-07,39.0,60.0,107.0,N/A,,,
10702,2019-04-27 01:55:09.540725,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.67,-18.88,-18.22,-17.81,-999,-15.19,-18.85,-999,0.0,7.06914,0.0,9.91821,0.616667,2.24968,27.0,72.0,2.3,1.243537e-05,-2.21451e-07,39.0,60.0,107.0,N/A,,,
10703,2019-04-27 01:56:09.294531,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.69,-18.88,-18.22,-17.82,-999,-15.19,-18.85,-999,0.0,7.06905,0.0,9.44138,0.616669,0.033081,27.1,72.0,2.3,1.277425e-05,-2.893212e-07,39.0,60.0,107.0,N/A,,,
10704,2019-04-27 01:57:09.535955,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.74,-18.88,-18.22,-17.84,-999,-15.19,-18.85,-999,0.0,7.06906,0.0,9.72748,0.616673,2.24963,27.1,72.0,2.3,1.268391e-05,-3.345194e-07,39.0,60.0,107.0,N/A,,,
10705,2019-04-27 01:58:09.190175,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.67,-18.88,-18.21,-17.8,-999,-15.19,-18.85,-999,0.0,7.06918,0.0,9.34601,0.616673,2.24968,27.1,72.0,2.3,1.254835e-05,-1.309963e-07,39.0,60.0,107.0,N/A,,,
10706,2019-04-27 01:59:11.765645,42,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.61,-18.88,-18.21,-17.82,-999,-15.18,-18.85,-999,0.0,7.06907,0.0,9.53674,0.616677,2.24966,27.1,72.0,2.3,1.243902e-05,-1.988665e-07,39.0,60.0,107.0,N/A,,,
10707,2019-04-27 02:00:11.584376,42,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.73,-18.88,-18.21,-17.81,-999,-15.18,-18.85,-999,0.0,7.06908,0.0,9.34601,0.616682,20.03308,27.0,72.0,2.3,1.243902e-05,-3.571331e-07,39.0,60.0,107.0,N/A,,,
10708,2019-04-27 02:01:09.216433,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.7,-18.88,-18.21,-17.8,-999,-15.18,-18.85,-999,0.0,7.06902,0.0,9.63211,0.616683,2.24966,27.1,72.0,2.3,1.2552e-05,-2.667075e-07,39.0,60.0,107.0,N/A,,,
10709,2019-04-27 02:02:09.327579,44,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.7,-18.88,-18.21,-17.8,-999,-15.18,-18.85,-999,0.0,7.06904,0.0,9.44138,0.616691,2.24967,27.0,72.0,2.3,1.250677e-05,-2.667075e-07,39.0,60.0,107.0,N/A,,,
10710,2019-04-27 02:03:09.214373,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.66,-18.88,-18.21,-17.8,-999,-15.18,-18.85,-999,0.0,7.06894,0.0,0.0001,0.616689,2.24965,27.0,72.0,2.2,1.248054e-05,-2.440647e-07,39.0,60.0,107.0,N/A,,,
10711,2019-04-27 02:04:09.164390,45,36,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-13.66,-18.88,-18.21,-17.8,-999,-15.18,-18.85,-999,0.0,7.06896,0.0,9.72748,0.616693,2.24965,27.0,72.0,2.3,1.236756e-05,-2.440647e-07,39.0,60.0,107.0,N/A,,,
